year,company_name,ticker,country_iso3,geo_code_type,country_code_review_flag,segment,value_chain_group,analysis_period,source_validation_caution,first_observed_year,years_since_first_observation,revenue_usd_bn,operating_margin_pct,operating_income_usd_bn,rd_spend_usd_bn,capex_usd_bn,calculated_operating_income_usd_bn,operating_income_abs_diff_usd_bn,operating_income_review_flag,rd_intensity_pct,capex_intensity_pct,zero_revenue_flag,previous_year,previous_revenue_usd_bn,previous_operating_income_usd_bn,consecutive_year_flag,revenue_growth_pct,absolute_revenue_change_usd_bn,operating_income_growth_pct,rd_to_operating_income_pct,capex_to_operating_income_pct,revenue_share_within_dataset_pct,revenue_rank_within_year,value_chain_revenue_usd_bn,value_chain_revenue_share_pct,growth_calculation_available,investment_ratio_available
2014,Broadcom,AVGO,USA,country,False,fabless_diversified,Fabless,Smart automobile expansion,False,2010,4,6.13,24.8,1.52,0.74,0.61,1.52024,0.00024,False,12.071778140293638,9.9510603588907,False,2013,5.47,1.68,True,12.065813528336378,0.6600000000000001,-9.523809523809524,48.68421052631579,40.13157894736842,2.093793763022168,12,48.88,16.695699696007107,True,True
2015,Broadcom,AVGO,USA,country,False,fabless_diversified,Fabless,Smart automobile expansion,False,2010,5,6.99,31.4,2.19,0.84,0.7,2.19486,0.0048599999999998,False,12.017167381974248,10.014306151645206,False,2014,6.13,1.52,True,14.029363784665595,0.8600000000000003,44.07894736842104,38.35616438356164,31.963470319634702,2.2438366718027734,12,56.49,18.133667180277353,True,True
2016,Broadcom,AVGO,USA,country,False,fabless_diversified,Fabless,Smart automobile expansion,False,2010,6,11.09,28.6,3.17,1.33,1.11,3.17174,0.0017400000000002,False,11.992786293958522,10.009017132551849,False,2015,6.99,2.19,True,58.655221745350495,4.1,44.748858447488594,41.955835962145116,35.01577287066247,3.003222574268151,9,61.019999999999996,16.524494272483548,True,True
2017,Broadcom,AVGO,USA,country,False,fabless_diversified,Fabless,Smart automobile expansion,False,2010,7,16.26,30.2,4.9,1.95,1.63,4.91052,0.0105199999999996,False,11.99261992619926,10.02460024600246,False,2016,11.09,3.17,True,46.61857529305682,5.170000000000002,54.57413249211358,39.795918367346935,33.265306122448976,3.77831997211572,7,71.42,16.59579412106425,True,True
2018,Broadcom,AVGO,USA,country,False,fabless_diversified,Fabless,Smart automobile expansion,False,2010,8,20.62,29.7,6.12,2.47,2.06,6.12414,0.0041399999999995,False,11.97866149369544,9.990300678952472,False,2017,16.26,4.9,True,26.81426814268142,4.359999999999999,24.897959183673457,40.35947712418301,33.66013071895425,4.330113397732046,7,77.11,16.19277614447711,True,True
2019,Broadcom,AVGO,USA,country,False,fabless_diversified,Fabless,Smart automobile expansion,False,2010,9,22.18,30.5,6.76,2.66,2.22,6.7649,0.0049000000000001,False,11.992786293958522,10.009017132551849,False,2018,20.62,6.12,True,7.565470417070808,1.5599999999999987,10.457516339869265,39.349112426035504,32.84023668639053,4.48035551964448,7,88.03,17.782042217957784,True,True
2020,Broadcom,AVGO,USA,country,False,fabless_diversified,Fabless,Smart automobile expansion,False,2010,10,24.98,22.3,5.57,3.0,2.5,5.570539999999999,0.000539999999999,False,12.00960768614892,10.0080064051241,False,2019,22.18,6.76,True,12.623985572587927,2.8000000000000007,-17.603550295857985,53.85996409335727,44.88330341113106,4.9593996307252475,5,99.9,19.833627826639404,True,True
2021,Broadcom,AVGO,USA,country,False,fabless_diversified,Fabless,Smart automobile expansion,False,2010,11,28.35,30.5,8.65,3.4,2.83,8.64675,0.0032499999999995,False,11.992945326278658,9.982363315696649,False,2020,24.98,5.57,True,13.490792634107285,3.370000000000001,55.29622980251345,39.30635838150289,32.71676300578035,4.701258643848565,6,127.36,21.12001061307066,True,True
2022,Broadcom,AVGO,USA,country,False,fabless_diversified,Fabless,Transition Year,False,2010,12,33.5,28.9,9.68,4.02,3.35,9.6815,0.0015,False,11.999999999999998,10.0,False,2021,28.35,8.65,True,18.165784832451504,5.149999999999999,11.90751445086704,41.52892561983471,34.60743801652893,4.803142832563875,6,154.83,22.19912253032432,True,True
2023,Broadcom,AVGO,USA,country,False,fabless_diversified,Fabless,AI expansion,False,2010,13,33.96,31.0,10.52,4.08,3.4,10.5276,0.0076,False,12.014134275618376,10.01177856301531,False,2022,33.5,9.68,True,1.3731343283582165,0.46000000000000085,8.677685950413228,38.78326996197719,32.31939163498099,5.189883090089402,6,177.4,27.1108733858027,True,True
2024,Broadcom,AVGO,USA,country,False,fabless_diversified,Fabless,AI expansion,False,2010,14,54.34,25.4,13.8,6.52,5.43,13.80236,0.0023599999999994,False,11.99852778800147,9.99263894000736,False,2023,33.96,10.52,True,60.01177856301532,20.380000000000003,31.178707224334623,47.246376811594196,39.347826086956516,6.558762115122328,5,284.01,34.27961038490784,True,True
2025,Broadcom,AVGO,USA,country,False,fabless_diversified,Fabless,AI expansion,True,2010,15,62.4,29.0,18.1,7.49,6.24,18.096,0.0040000000000013,False,12.003205128205128,10.0,False,2024,54.34,13.8,True,14.832535885167463,8.059999999999995,31.159420289855078,41.38121546961326,34.47513812154696,6.190230546406888,4,371.74,36.87750486091822,True,True
2026,Broadcom,AVGO,USA,country,False,fabless_diversified,Fabless,AI expansion,True,2010,16,69.87,26.8,18.75,8.38,6.99,18.72516,0.0248399999999975,True,11.99370259052526,10.00429368827823,False,2025,62.4,18.1,True,11.97115384615386,7.470000000000006,3.5911602209944604,44.693333333333335,37.28,6.071797902201212,5,455.02000000000004,39.5418560392099,True,True
2010,Cadence,CDNS,USA,country,False,eda_software,EDA Software,Smart automobile expansion,False,2010,0,0.95,40.9,0.39,0.33,0.01,0.3885499999999999,0.00145,False,34.73684210526316,1.0526315789473686,False,,,,False,,,,84.61538461538461,2.564102564102564,0.40425531914893614,32,2.29,0.9744680851063829,False,True
2011,Cadence,CDNS,USA,country,False,eda_software,EDA Software,Smart automobile expansion,False,2010,1,1.11,41.8,0.46,0.39,0.01,0.46398,0.00398,False,35.13513513513513,0.9009009009009008,False,2010,0.95,0.39,True,16.842105263157904,0.16000000000000014,17.948717948717952,84.78260869565217,2.1739130434782608,0.44435548438751005,32,2.66,1.0648518815052042,True,True
2012,Cadence,CDNS,USA,country,False,eda_software,EDA Software,Smart automobile expansion,False,2010,2,1.17,38.9,0.45,0.41,0.01,0.45513,0.0051299999999999,False,35.04273504273504,0.8547008547008548,False,2011,1.11,0.46,True,5.405405405405395,0.05999999999999983,-2.1739130434782594,91.1111111111111,2.2222222222222223,0.43874451569355377,32,2.94,1.1024862189222633,True,True
2013,Cadence,CDNS,USA,country,False,eda_software,EDA Software,Smart automobile expansion,False,2010,3,1.31,40.1,0.52,0.46,0.01,0.52531,0.00531,False,35.11450381679389,0.7633587786259541,False,2012,1.17,0.45,True,11.965811965811968,0.14000000000000012,15.555555555555568,88.46153846153845,1.9230769230769231,0.460910562240518,31,3.29,1.1575540074590107,True,True
2014,Cadence,CDNS,USA,country,False,eda_software,EDA Software,Smart automobile expansion,False,2010,4,1.55,43.1,0.67,0.54,0.02,0.66805,0.00195,False,34.83870967741935,1.2903225806451613,False,2013,1.31,0.52,True,18.32061068702291,0.24,28.846153846153854,80.59701492537313,2.9850746268656714,0.5294258291491615,31,3.58,1.222802882809031,True,True
2015,Cadence,CDNS,USA,country,False,eda_software,EDA Software,Smart automobile expansion,False,2010,5,1.76,40.6,0.72,0.62,0.02,0.7145600000000001,0.0054399999999998,False,35.22727272727273,1.1363636363636365,False,2014,1.55,0.67,True,13.548387096774196,0.20999999999999996,7.462686567164178,86.11111111111111,2.777777777777778,0.5649717514124294,32,4.01,1.28723677452491,True,True
2016,Cadence,CDNS,USA,country,False,eda_software,EDA Software,Smart automobile expansion,False,2010,6,1.81,41.5,0.75,0.63,0.02,0.7511500000000001,0.00115,False,34.806629834254146,1.1049723756906076,False,2015,1.76,0.72,True,2.840909090909083,0.050000000000000044,4.166666666666674,84.0,2.666666666666667,0.49015625423132136,32,4.32,1.1698757007068,True,True
2017,Cadence,CDNS,USA,country,False,eda_software,EDA Software,Smart automobile expansion,False,2010,7,1.94,40.0,0.77,0.68,0.02,0.7759999999999999,0.0059999999999998,False,35.05154639175258,1.0309278350515465,False,2016,1.81,0.75,True,7.182320441988943,0.1299999999999999,2.6666666666666616,88.31168831168831,2.5974025974025974,0.45079586383176484,32,4.74,1.1014290693621471,True,True
2018,Cadence,CDNS,USA,country,False,eda_software,EDA Software,Smart automobile expansion,False,2010,8,2.16,38.3,0.83,0.76,0.02,0.8272799999999999,0.00272,False,35.18518518518518,0.9259259259259258,False,2017,1.94,0.77,True,11.340206185567014,0.2200000000000002,7.792207792207795,91.56626506024097,2.4096385542168677,0.45359092818143637,31,5.220000000000001,1.0961780764384714,True,True
2019,Cadence,CDNS,USA,country,False,eda_software,EDA Software,Smart automobile expansion,False,2010,9,2.46,42.0,1.03,0.86,0.02,1.0332,0.0031999999999998,False,34.959349593495936,0.8130081300813009,False,2018,2.16,0.83,True,13.888888888888884,0.2999999999999998,24.096385542168687,83.49514563106796,1.9417475728155338,0.49691950308049687,32,5.859999999999999,1.1837188162811836,True,True
2020,Cadence,CDNS,USA,country,False,eda_software,EDA Software,Smart automobile expansion,False,2010,10,2.62,42.9,1.13,0.92,0.03,1.12398,0.0060199999999999,False,35.11450381679389,1.1450381679389312,False,2019,2.46,1.03,True,6.50406504065042,0.16000000000000014,9.708737864077666,81.41592920353983,2.6548672566371683,0.5201612102682205,31,6.4,1.2706228037086305,True,True
2021,Cadence,CDNS,USA,country,False,eda_software,EDA Software,Smart automobile expansion,False,2010,11,3.22,40.3,1.3,1.13,0.03,1.2976599999999998,0.0023400000000002,False,35.09316770186335,0.9316770186335402,False,2020,2.62,1.13,True,22.90076335877862,0.6000000000000001,15.044247787610644,86.92307692307692,2.3076923076923075,0.5339701175729235,31,7.67,1.2719101868895413,True,True
2022,Cadence,CDNS,USA,country,False,eda_software,EDA Software,Transition Year,False,2010,12,3.52,37.4,1.32,1.23,0.04,1.31648,0.0035200000000001,False,34.94318181818182,1.1363636363636365,False,2021,3.22,1.3,True,9.316770186335388,0.2999999999999998,1.538461538461533,93.18181818181817,3.0303030303030303,0.5046884409141743,31,8.34,1.1957674992114242,True,True
2023,Cadence,CDNS,USA,country,False,eda_software,EDA Software,AI expansion,False,2010,13,4.03,41.6,1.68,1.41,0.04,1.6764800000000002,0.0035199999999997,False,34.987593052109176,0.9925558312655088,False,2022,3.52,1.32,True,14.488636363636376,0.5100000000000002,27.27272727272727,83.92857142857143,2.3809523809523814,0.6158783525636128,33,9.74,1.488500038205853,True,True
2024,Cadence,CDNS,USA,country,False,eda_software,EDA Software,AI expansion,False,2010,14,4.47,41.3,1.85,1.56,0.04,1.84611,0.0038900000000001,False,34.89932885906041,0.8948545861297541,False,2023,4.03,1.68,True,10.918114143920587,0.4399999999999995,10.119047619047628,84.32432432432432,2.162162162162162,0.5395227577216931,32,10.379999999999999,1.2528515045080928,True,True
2025,Cadence,CDNS,USA,country,False,eda_software,EDA Software,AI expansion,True,2010,15,4.96,39.4,1.95,1.74,0.05,1.95424,0.0042399999999997,False,35.08064516129033,1.0080645161290325,False,2024,4.47,1.85,True,10.961968680089495,0.4900000000000002,5.405405405405395,89.23076923076924,2.5641025641025643,0.4920439665092655,33,11.77,1.1676123963334788,True,True
2026,Cadence,CDNS,USA,country,False,eda_software,EDA Software,AI expansion,True,2010,16,5.72,47.3,2.71,2.0,0.06,2.70556,0.0044400000000002,False,34.96503496503497,1.048951048951049,False,2025,4.96,1.95,True,15.322580645161278,0.7599999999999998,38.97435897435897,73.80073800738008,2.214022140221402,0.49707576929427405,32,13.14,1.1418838476445388,True,True
2019,Cerebras Systems,CRBR,USA,country,False,fabless_ai,Fabless,Smart automobile expansion,False,2019,0,0.0,8.9,0.0,0.0,0.0,0.0,0.0,False,,,True,,,,False,,,,,,0.0,36,88.03,17.782042217957784,False,False
2020,Cerebras Systems,CRBR,USA,country,False,fabless_ai,Fabless,Smart automobile expansion,False,2019,1,0.0,5.5,0.0,0.0,0.0,0.0,0.0,False,,,True,2019,0.0,0.0,True,,0.0,,,,0.0,35,99.9,19.833627826639404,False,False
2021,Cerebras Systems,CRBR,USA,country,False,fabless_ai,Fabless,Smart automobile expansion,False,2019,2,0.1,7.4,0.01,0.05,0.0,0.0074,0.0025999999999999,False,50.0,0.0,False,2020,0.0,0.0,True,,0.1,,500.0,0.0,0.01658292290599141,36,127.36,21.12001061307066,False,True
2022,Cerebras Systems,CRBR,USA,country,False,fabless_ai,Fabless,Transition Year,False,2019,3,0.22,15.4,0.03,0.11,0.0,0.03388,0.00388,False,50.0,0.0,False,2021,0.1,0.01,True,119.99999999999997,0.12,200.0,366.6666666666667,0.0,0.031543027557135894,35,154.83,22.19912253032432,True,True
2023,Cerebras Systems,CRBR,USA,country,False,fabless_ai,Fabless,AI expansion,False,2019,4,0.3,8.9,0.03,0.15,0.0,0.0266999999999999,0.0033,False,50.0,0.0,False,2022,0.22,0.03,True,36.36363636363635,0.07999999999999999,0.0,500.0,0.0,0.04584702376404065,35,177.4,27.1108733858027,True,True
2024,Cerebras Systems,CRBR,USA,country,False,fabless_ai,Fabless,AI expansion,False,2019,5,0.77,4.3,0.03,0.39,0.01,0.03311,0.00311,False,50.64935064935065,1.2987012987012987,False,2023,0.3,0.03,True,156.66666666666669,0.47000000000000003,0.0,1300.0000000000002,33.333333333333336,0.09293792470821113,36,284.01,34.27961038490784,True,True
2025,Cerebras Systems,CRBR,USA,country,False,fabless_ai,Fabless,AI expansion,True,2019,6,1.64,7.0,0.12,0.82,0.02,0.1147999999999999,0.0052,False,50.0,1.2195121951219512,False,2024,0.77,0.03,True,112.98701298701297,0.8699999999999999,300.0,683.3333333333333,16.666666666666668,0.16269195666838615,36,371.74,36.87750486091822,True,True
2026,Cerebras Systems,CRBR,USA,country,False,fabless_ai,Fabless,AI expansion,True,2019,7,2.49,5.2,0.13,1.25,0.02,0.12948,0.0005199999999999,False,50.2008032128514,0.8032128514056224,False,2025,1.64,0.12,True,51.829268292682954,0.8500000000000003,8.333333333333348,961.5384615384615,15.384615384615385,0.21638438208789204,34,455.02000000000004,39.5418560392099,True,True
2018,ChangXin Memory (CXMT),CXMT,CHN,country,False,idm_memory,IDM,Smart automobile expansion,False,2018,0,0.31,33.4,0.1,0.03,0.11,0.10354,0.0035399999999999,False,9.67741935483871,35.483870967741936,False,,,,False,,,,30.0,109.99999999999999,0.06509869802603947,33,274.37,57.616547669046625,False,True
2019,ChangXin Memory (CXMT),CXMT,CHN,country,False,idm_memory,IDM,Smart automobile expansion,False,2018,1,0.94,34.9,0.33,0.09,0.33,0.3280599999999999,0.00194,False,9.574468085106384,35.10638297872341,False,2018,0.31,0.1,True,203.2258064516129,0.6299999999999999,229.99999999999997,27.27272727272727,100.0,0.18987981012018987,33,273.07,55.16008483991516,True,True
2020,ChangXin Memory (CXMT),CXMT,CHN,country,False,idm_memory,IDM,Smart automobile expansion,False,2018,2,1.45,38.3,0.55,0.14,0.51,0.55535,0.0053499999999999,False,9.655172413793103,35.17241379310345,False,2019,0.94,0.33,True,54.255319148936174,0.51,66.66666666666667,25.454545454545457,92.72727272727272,0.2878754789652366,32,258.64,51.349044054875016,True,True
2021,ChangXin Memory (CXMT),CXMT,CHN,country,False,idm_memory,IDM,Smart automobile expansion,False,2018,3,2.26,40.2,0.91,0.23,0.79,0.90852,0.00148,False,10.17699115044248,34.955752212389385,False,2020,1.45,0.55,True,55.86206896551724,0.8099999999999998,65.45454545454545,25.274725274725274,86.81318681318682,0.37477405767540584,33,285.09999999999997,47.27791320498151,True,True
2022,ChangXin Memory (CXMT),CXMT,CHN,country,False,idm_memory,IDM,Transition Year,False,2018,4,3.1,37.6,1.17,0.31,1.09,1.1656,0.0043999999999999,False,10.0,35.16129032258065,False,2021,2.26,0.91,True,37.168141592920364,0.8400000000000003,28.57142857142856,26.495726495726498,93.16239316239317,0.4444699337596421,32,317.07,45.46067157973217,True,True
2023,ChangXin Memory (CXMT),CXMT,CHN,country,False,idm_memory,IDM,AI expansion,False,2018,5,4.04,22.2,0.9,0.4,1.41,0.89688,0.00312,False,9.9009900990099,34.900990099009896,False,2022,3.1,1.17,True,30.32258064516129,0.94,-23.076923076923073,44.44444444444445,156.66666666666663,0.6174065866890808,32,256.74,39.235882937265984,True,True
2024,ChangXin Memory (CXMT),CXMT,CHN,country,False,idm_memory,IDM,AI expansion,False,2018,6,5.07,30.0,1.52,0.51,1.77,1.521,0.0010000000000001,False,10.059171597633137,34.9112426035503,False,2023,4.04,0.9,True,25.495049504950494,1.0300000000000002,68.88888888888889,33.55263157894737,116.44736842105263,0.6119419198319876,31,301.22,36.35683335143813,True,True
2025,ChangXin Memory (CXMT),CXMT,CHN,country,False,idm_memory,IDM,AI expansion,True,2018,7,5.87,23.4,1.37,0.59,2.05,1.37358,0.0035799999999999,False,10.051107325383304,34.92333901192504,False,2024,5.07,1.52,True,15.779092702169617,0.7999999999999998,-9.868421052631572,43.06569343065693,149.63503649635035,0.5823181619776993,31,346.83,34.40637276298559,True,True
2026,ChangXin Memory (CXMT),CXMT,CHN,country,False,idm_memory,IDM,AI expansion,True,2018,8,6.96,17.6,1.22,0.7,2.44,1.22496,0.00496,False,10.057471264367814,35.05747126436782,False,2025,5.87,1.37,True,18.568994889267465,1.0899999999999999,-10.94890510948906,57.377049180327866,200.0,0.6048334535468789,30,387.14,33.642991839962455,True,True
2010,GlobalFoundries,GFS,USA,country,False,foundry,Foundry,Smart automobile expansion,False,2010,0,3.59,39.4,1.42,0.29,1.62,1.41446,0.0055399999999998,False,8.07799442896936,45.12534818941505,False,,,,False,,,,20.422535211267608,114.08450704225352,1.527659574468085,17,26.67,11.348936170212767,False,True
2011,GlobalFoundries,GFS,USA,country,False,foundry,Foundry,Smart automobile expansion,False,2010,1,3.66,36.6,1.34,0.29,1.65,1.33956,0.0004399999999999,False,7.923497267759562,45.08196721311475,False,2010,3.59,1.42,True,1.9498607242339983,0.07000000000000028,-5.633802816901401,21.641791044776117,123.13432835820895,1.465172137710168,21,30.44,12.185748598879103,True,True
2012,GlobalFoundries,GFS,USA,country,False,foundry,Foundry,Smart automobile expansion,False,2010,2,3.99,41.5,1.65,0.32,1.79,1.65585,0.0058500000000001,False,8.020050125313283,44.86215538847117,False,2011,3.66,1.34,True,9.016393442622949,0.33000000000000007,23.134328358208943,19.393939393939398,108.4848484848485,1.496231297108786,20,32.669999999999995,12.251096861289232,True,True
2013,GlobalFoundries,GFS,USA,country,False,foundry,Foundry,Smart automobile expansion,False,2010,3,4.42,42.1,1.86,0.35,1.99,1.86082,0.0008199999999998,False,7.918552036199094,45.02262443438914,False,2012,3.99,1.65,True,10.776942355889707,0.4299999999999997,12.727272727272743,18.817204301075265,106.98924731182795,1.5551333474069384,20,38.12,13.412145521075225,True,True
